File,Contains tip,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
SR_p2_og_hf_56.png,True,True,True,nan
SR_p2_og_hf_57.png,True,True,True,nan
SR_p2_og_hf_58.png,True,True,True,nan
SR_p2_og_hf_59.png,True,True,True,nan
SR_p2_og_hf_6.png,True,False,False,nan
SR_p2_og_hf_60.png,True,False,nan,nan
SR_p2_og_hf_61.png,True,True,True,nan
SR_p2_og_hf_62.png,True,True,True,nan
SR_p2_og_hf_63.png,True,True,True,nan
SR_p2_og_hf_64.png,True,True,True,nan
SR_p2_og_hf_65.png,True,True,True,nan
SR_p2_og_hf_66.png,True,False,False,nan
SR_p2_og_hf_67.png,True,False,False,nan
SR_p2_og_hf_68.png,True,True,True,nan
SR_p2_og_hf_69.png,True,False,True,nan
SR_p2_og_hf_7.png,True,False,nan,nan
SR_p2_og_hf_70.png,True,True,True,nan
SR_p2_og_hf_71.png,True,False,False,nan
SR_p2_og_hf_72.png,True,False,nan,nan
SR_p2_og_hf_73.png,True,False,nan,nan
SR_p2_og_hf_74.png,True,True,True,nan
SR_p2_og_hf_75.png,True,True,True,nan
SR_p2_og_hf_76.png,True,False,nan,nan
SR_p2_og_hf_8.png,True,True,True,nan
SR_p2_og_hf_9.png,True,False,nan,nan
SR_p2_og_hf_colch_1.png,True,True,True,nan
SR_p2_og_hf_colch_10.png,True,False,True,nan
SR_p2_og_hf_colch_11.png,True,True,True,nan
SR_p2_og_hf_colch_12.png,True,False,nan,nan
SR_p2_og_hf_colch_13.png,True,True,True,nan
SR_p2_og_hf_colch_14.png,True,False,True,nan
SR_p2_og_hf_colch_15.png,True,True,True,nan
SR_p2_og_hf_colch_16.png,True,True,True,nan
SR_p2_og_hf_colch_17.png,True,True,True,nan
SR_p2_og_hf_colch_18.png,True,True,True,nan
SR_p2_og_hf_colch_19.png,True,True,True,nan
SR_p2_og_hf_colch_2.png,True,True,True,nan
SR_p2_og_hf_colch_20.png,True,True,True,nan
SR_p2_og_hf_colch_21.png,True,True,True,nan
SR_p2_og_hf_colch_22.png,True,False,True,nan
SR_p2_og_hf_colch_23.png,True,False,True,nan
SR_p2_og_hf_colch_24.png,True,True,True,nan
SR_p2_og_hf_colch_25.png,True,True,True,nan
SR_p2_og_hf_colch_26.png,True,False,False,nan
SR_p2_og_hf_colch_27.png,True,True,True,nan
SR_p2_og_hf_colch_28.png,True,False,False,nan
SR_p2_og_hf_colch_29.png,True,True,True,nan
SR_p2_og_hf_colch_30.png,True,True,True,nan
SR_p2_og_hf_colch_31.png,True,True,True,nan
SR_p2_og_hf_colch_32.png,True,True,True,nan
SR_p2_og_hf_colch_33.png,True,True,True,nan
SR_p2_og_hf_colch_34.png,True,False,True,nan
SR_p2_og_hf_colch_35.png,True,True,True,nan
SR_p2_og_hf_colch_36.png,True,True,True,nan
SR_p2_og_hf_colch_37.png,True,False,False,nan
SR_p2_og_hf_colch_38.png,True,False,nan,nan
SR_p2_og_hf_colch_39.png,True,False,False,nan
SR_p2_og_hf_colch_4.png,True,False,nan,nan
SR_p2_og_hf_colch_40.png,True,False,True,nan
SR_p2_og_hf_colch_41.png,True,True,True,nan
SR_p2_og_hf_colch_44.png,True,True,True,nan
SR_p2_og_hf_colch_45.png,True,True,True,nan
SR_p2_og_hf_colch_46.png,True,True,True,nan
SR_p2_og_hf_colch_47.png,True,True,True,nan
SR_p2_og_hf_colch_48.png,True,True,True,nan
SR_p2_og_hf_colch_49.png,True,True,True,nan
SR_p2_og_hf_colch_5.png,True,True,True,nan
SR_p2_og_hf_colch_50.png,True,True,True,nan
SR_p2_og_hf_colch_51.png,True,True,True,nan
SR_p2_og_hf_colch_52.png,True,True,True,nan
SR_p2_og_hf_colch_53.png,True,False,True,nan
SR_p2_og_hf_colch_54.png,True,True,True,nan
SR_p2_og_hf_colch_55.png,True,True,True,nan
SR_p2_og_hf_colch_56.png,True,True,True,nan
SR_p2_og_hf_colch_57.png,True,False,True,nan
SR_p2_og_hf_colch_58.png,True,True,True,nan
SR_p2_og_hf_colch_59.png,True,True,True,nan
SR_p2_og_hf_colch_6.png,True,False,nan,nan
SR_p2_og_hf_colch_60.png,True,False,nan,nan
SR_p2_og_hf_colch_61.png,True,True,True,nan
SR_p2_og_hf_colch_62.png,True,True,True,nan
SR_p2_og_hf_colch_63.png,True,True,True,nan
SR_p2_og_hf_colch_64.png,True,False,True,nan
SR_p2_og_hf_colch_65.png,True,True,True,nan
SR_p2_og_hf_colch_66.png,True,False,False,nan
SR_p2_og_hf_colch_67.png,True,False,False,nan
SR_p2_og_hf_colch_68.png,True,True,True,nan
SR_p2_og_hf_colch_69.png,True,False,False,nan
SR_p2_og_hf_colch_7.png,True,False,nan,nan
SR_p2_og_hf_colch_70.png,True,True,True,nan
SR_p2_og_hf_colch_71.png,True,False,False,nan
SR_p2_og_hf_colch_72.png,True,False,False,nan
SR_p2_og_hf_colch_73.png,True,True,True,nan
SR_p2_og_hf_colch_74.png,True,True,True,nan
SR_p2_og_hf_colch_75.png,True,True,True,nan
SR_p2_og_hf_colch_76.png,True,False,nan,nan
SR_p2_og_hf_colch_8.png,True,True,True,nan
SR_p2_og_hf_colch_9.png,True,False,nan,nan
SR_p2_og_hf_vf_1.png,True,True,True,nan
SR_p2_og_hf_vf_10.png,True,False,False,nan
SR_p2_og_hf_vf_11.png,True,True,True,nan
SR_p2_og_hf_vf_12.png,True,True,True,nan
SR_p2_og_hf_vf_13.png,True,True,True,nan
SR_p2_og_hf_vf_14.png,True,True,True,nan
SR_p2_og_hf_vf_15.png,True,False,nan,nan
SR_p2_og_hf_vf_16.png,True,True,True,nan
SR_p2_og_hf_vf_17.png,True,False,False,nan
SR_p2_og_hf_vf_18.png,True,True,True,nan
SR_p2_og_hf_vf_19.png,True,True,True,nan
SR_p2_og_hf_vf_2.png,True,True,True,nan
SR_p2_og_hf_vf_20.png,True,True,True,nan
SR_p2_og_hf_vf_21.png,True,True,True,nan
SR_p2_og_hf_vf_22.png,True,False,True,nan
SR_p2_og_hf_vf_23.png,True,False,True,nan
SR_p2_og_hf_vf_24.png,True,True,True,nan
SR_p2_og_hf_vf_25.png,True,True,True,nan
SR_p2_og_hf_vf_26.png,True,False,False,nan
SR_p2_og_hf_vf_27.png,True,False,True,nan
SR_p2_og_hf_vf_28.png,True,False,False,nan
SR_p2_og_hf_vf_29.png,True,True,True,nan
SR_p2_og_hf_vf_30.png,True,False,nan,nan
SR_p2_og_hf_vf_31.png,True,True,True,nan
SR_p2_og_hf_vf_32.png,True,True,True,nan
SR_p2_og_hf_vf_33.png,True,True,True,nan
SR_p2_og_hf_vf_34.png,True,False,False,nan
SR_p2_og_hf_vf_35.png,True,True,True,nan
SR_p2_og_hf_vf_36.png,True,True,True,nan
SR_p2_og_hf_vf_37.png,True,False,False,nan
SR_p2_og_hf_vf_38.png,True,False,nan,nan
SR_p2_og_hf_vf_39.png,True,False,False,nan
SR_p2_og_hf_vf_4.png,True,False,nan,nan
SR_p2_og_hf_vf_40.png,True,True,True,nan
SR_p2_og_hf_vf_41.png,True,False,nan,nan
SR_p2_og_hf_vf_44.png,True,True,True,nan
SR_p2_og_hf_vf_45.png,True,True,True,nan
SR_p2_og_hf_vf_46.png,True,True,True,nan
SR_p2_og_hf_vf_47.png,True,True,True,nan
SR_p2_og_hf_vf_48.png,True,False,nan,nan
SR_p2_og_hf_vf_49.png,True,True,True,nan
SR_p2_og_hf_vf_5.png,True,False,nan,nan
SR_p2_og_hf_vf_50.png,True,True,True,nan
SR_p2_og_hf_vf_51.png,True,True,True,nan
SR_p2_og_hf_vf_52.png,True,True,True,nan
SR_p2_og_hf_vf_53.png,True,True,True,nan
SR_p2_og_hf_vf_54.png,True,True,True,nan
SR_p2_og_hf_vf_55.png,True,True,True,nan
SR_p2_og_hf_vf_56.png,True,True,True,nan
SR_p2_og_hf_vf_57.png,True,True,True,nan
SR_p2_og_hf_vf_58.png,True,True,True,nan
SR_p2_og_hf_vf_59.png,True,True,True,nan
SR_p2_og_hf_vf_6.png,True,True,True,nan
SR_p2_og_hf_vf_60.png,True,False,nan,nan
SR_p2_og_hf_vf_61.png,True,True,True,nan
SR_p2_og_hf_vf_62.png,True,True,True,nan
SR_p2_og_hf_vf_63.png,True,True,True,nan
SR_p2_og_hf_vf_64.png,True,True,True,nan
SR_p2_og_hf_vf_65.png,True,True,True,nan
SR_p2_og_hf_vf_66.png,True,False,False,nan
SR_p2_og_hf_vf_67.png,True,True,True,nan
SR_p2_og_hf_vf_68.png,True,True,True,nan
SR_p2_og_hf_vf_69.png,True,False,nan,nan
SR_p2_og_hf_vf_7.png,True,False,nan,nan
SR_p2_og_hf_vf_70.png,True,False,nan,nan
SR_p2_og_hf_vf_71.png,True,False,False,nan
SR_p2_og_hf_vf_72.png,True,False,nan,nan
SR_p2_og_hf_vf_73.png,True,False,nan,nan
SR_p2_og_hf_vf_74.png,True,True,True,nan
SR_p2_og_hf_vf_75.png,True,True,True,nan
SR_p2_og_hf_vf_76.png,True,False,nan,nan
SR_p2_og_hf_vf_8.png,True,True,True,nan
SR_p2_og_hf_vf_9.png,True,True,True,nan
SR_p2_og_hf_vf_colch_1.png,True,True,True,nan
SR_p2_og_hf_vf_colch_10.png,True,False,False,nan
SR_p2_og_hf_vf_colch_11.png,True,True,True,nan
SR_p2_og_hf_vf_colch_12.png,True,True,True,nan
SR_p2_og_hf_vf_colch_13.png,True,True,True,nan
SR_p2_og_hf_vf_colch_14.png,True,True,True,nan
SR_p2_og_hf_vf_colch_15.png,True,True,True,nan
SR_p2_og_hf_vf_colch_16.png,True,True,True,nan
SR_p2_og_hf_vf_colch_17.png,True,False,False,nan
SR_p2_og_hf_vf_colch_18.png,True,True,True,nan
SR_p2_og_hf_vf_colch_19.png,True,True,True,nan
SR_p2_og_hf_vf_colch_2.png,True,True,True,nan
SR_p2_og_hf_vf_colch_20.png,True,True,True,nan
SR_p2_og_hf_vf_colch_21.png,True,True,True,nan
SR_p2_og_hf_vf_colch_22.png,True,True,True,nan
SR_p2_og_hf_vf_colch_23.png,True,True,True,nan
SR_p2_og_hf_vf_colch_24.png,True,True,True,nan
SR_p2_og_hf_vf_colch_25.png,True,True,True,nan
SR_p2_og_hf_vf_colch_26.png,True,False,False,nan
SR_p2_og_hf_vf_colch_27.png,True,True,True,nan
SR_p2_og_hf_vf_colch_28.png,True,False,False,nan
SR_p2_og_hf_vf_colch_29.png,True,False,True,nan
SR_p2_og_hf_vf_colch_30.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_31.png,True,True,True,nan
SR_p2_og_hf_vf_colch_32.png,True,True,True,nan
SR_p2_og_hf_vf_colch_33.png,True,True,True,nan
SR_p2_og_hf_vf_colch_34.png,True,True,True,nan
SR_p2_og_hf_vf_colch_35.png,True,True,True,nan
SR_p2_og_hf_vf_colch_36.png,True,True,True,nan
SR_p2_og_hf_vf_colch_37.png,True,False,False,nan
SR_p2_og_hf_vf_colch_38.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_39.png,True,False,False,nan
SR_p2_og_hf_vf_colch_4.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_40.png,True,True,True,nan
SR_p2_og_hf_vf_colch_41.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_44.png,True,True,True,nan
SR_p2_og_hf_vf_colch_45.png,True,True,True,nan
SR_p2_og_hf_vf_colch_46.png,True,True,True,nan
SR_p2_og_hf_vf_colch_47.png,True,False,True,nan
SR_p2_og_hf_vf_colch_48.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_49.png,True,True,True,nan
SR_p2_og_hf_vf_colch_5.png,True,True,True,nan
SR_p2_og_hf_vf_colch_50.png,True,True,True,nan
SR_p2_og_hf_vf_colch_51.png,True,True,True,nan
SR_p2_og_hf_vf_colch_52.png,True,False,True,nan
SR_p2_og_hf_vf_colch_53.png,True,True,True,nan
SR_p2_og_hf_vf_colch_54.png,True,True,True,nan
SR_p2_og_hf_vf_colch_55.png,True,True,True,nan
SR_p2_og_hf_vf_colch_56.png,True,True,True,nan
SR_p2_og_hf_vf_colch_57.png,True,False,True,nan
SR_p2_og_hf_vf_colch_58.png,True,True,True,nan
SR_p2_og_hf_vf_colch_59.png,True,True,True,nan
SR_p2_og_hf_vf_colch_6.png,True,True,True,nan
SR_p2_og_hf_vf_colch_60.png,True,True,True,nan
SR_p2_og_hf_vf_colch_61.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_62.png,True,True,True,nan
SR_p2_og_hf_vf_colch_63.png,True,True,True,nan
SR_p2_og_hf_vf_colch_64.png,True,True,True,nan
SR_p2_og_hf_vf_colch_65.png,True,False,True,nan
SR_p2_og_hf_vf_colch_66.png,True,False,False,nan
SR_p2_og_hf_vf_colch_67.png,True,False,True,nan
SR_p2_og_hf_vf_colch_68.png,True,True,True,nan
SR_p2_og_hf_vf_colch_69.png,True,False,False,nan
SR_p2_og_hf_vf_colch_7.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_70.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_71.png,True,False,False,nan
SR_p2_og_hf_vf_colch_72.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_73.png,True,True,True,nan
SR_p2_og_hf_vf_colch_74.png,True,True,True,nan
SR_p2_og_hf_vf_colch_75.png,True,True,True,nan
SR_p2_og_hf_vf_colch_76.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_8.png,True,False,nan,nan
SR_p2_og_hf_vf_colch_9.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_1.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_10.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_11.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_12.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_13.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_14.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_15.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_16.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_17.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_18.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_19.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_2.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_20.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_21.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_22.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_23.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_24.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_25.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_26.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_27.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_28.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_29.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_30.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_31.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_32.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_33.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_34.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_35.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_36.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_37.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_38.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_39.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_4.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_40.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_41.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_44.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_45.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_46.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_47.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_48.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_49.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_5.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_50.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_51.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_52.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_53.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_54.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_55.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_56.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_57.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_58.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_59.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_6.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_60.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_61.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_62.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_63.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_64.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_65.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_66.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_67.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_68.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_69.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_7.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_70.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_71.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_72.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_73.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_74.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_75.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_76.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_8.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_9.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_1.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_10.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_11.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_12.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_13.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_14.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_15.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_16.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_17.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_18.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_19.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_2.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_20.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_21.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_22.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_23.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_24.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_25.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_26.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_27.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_28.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_29.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_30.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_31.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_32.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_33.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_34.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_35.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_36.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_37.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_38.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_colch_39.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_4.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_40.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_41.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_44.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_45.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_46.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_47.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_48.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_49.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_5.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_50.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_51.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_52.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_53.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_54.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_55.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_56.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_57.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_58.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_59.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_6.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_60.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_colch_61.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_62.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_63.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_64.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_65.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_66.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_67.png,True,False,True,nan
SR_p2_og_hf_vf_rot90_colch_68.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_69.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_7.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_colch_70.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_71.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_72.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_73.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_colch_74.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_75.png,True,True,True,nan
SR_p2_og_hf_vf_rot90_colch_76.png,True,False,nan,nan
SR_p2_og_hf_vf_rot90_colch_8.png,True,False,False,nan
SR_p2_og_hf_vf_rot90_colch_9.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_1.png,True,False,True,nan
SR_p2_og_hf_vf_rot_10.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_11.png,True,True,True,nan
SR_p2_og_hf_vf_rot_12.png,True,True,True,nan
SR_p2_og_hf_vf_rot_13.png,True,False,True,nan
SR_p2_og_hf_vf_rot_14.png,True,True,True,nan
SR_p2_og_hf_vf_rot_15.png,True,True,True,nan
SR_p2_og_hf_vf_rot_16.png,True,True,True,nan
SR_p2_og_hf_vf_rot_17.png,True,True,True,nan
SR_p2_og_hf_vf_rot_18.png,True,True,True,nan
SR_p2_og_hf_vf_rot_19.png,True,False,True,nan
SR_p2_og_hf_vf_rot_2.png,True,True,True,nan
SR_p2_og_hf_vf_rot_20.png,True,True,True,nan
SR_p2_og_hf_vf_rot_21.png,True,True,True,nan
SR_p2_og_hf_vf_rot_22.png,True,True,True,nan
SR_p2_og_hf_vf_rot_23.png,True,True,True,nan
SR_p2_og_hf_vf_rot_24.png,True,True,True,nan
SR_p2_og_hf_vf_rot_25.png,True,True,True,nan
SR_p2_og_hf_vf_rot_26.png,True,True,True,nan
SR_p2_og_hf_vf_rot_27.png,True,True,True,nan
SR_p2_og_hf_vf_rot_28.png,True,True,True,nan
SR_p2_og_hf_vf_rot_29.png,True,True,True,nan
SR_p2_og_hf_vf_rot_30.png,True,True,True,nan
SR_p2_og_hf_vf_rot_31.png,True,True,True,nan
SR_p2_og_hf_vf_rot_32.png,True,True,True,nan
SR_p2_og_hf_vf_rot_33.png,True,True,True,nan
SR_p2_og_hf_vf_rot_34.png,True,False,True,nan
SR_p2_og_hf_vf_rot_35.png,True,True,True,nan
SR_p2_og_hf_vf_rot_36.png,True,True,True,nan
SR_p2_og_hf_vf_rot_37.png,True,True,True,nan
SR_p2_og_hf_vf_rot_38.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_39.png,True,False,False,nan
SR_p2_og_hf_vf_rot_4.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_40.png,True,True,True,nan
SR_p2_og_hf_vf_rot_41.png,True,True,True,nan
SR_p2_og_hf_vf_rot_44.png,True,False,True,nan
SR_p2_og_hf_vf_rot_45.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_46.png,True,True,True,nan
SR_p2_og_hf_vf_rot_47.png,True,True,True,nan
SR_p2_og_hf_vf_rot_48.png,True,True,True,nan
SR_p2_og_hf_vf_rot_49.png,True,True,True,nan
SR_p2_og_hf_vf_rot_5.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_50.png,True,True,True,nan
SR_p2_og_hf_vf_rot_51.png,True,True,True,nan
SR_p2_og_hf_vf_rot_52.png,True,True,True,nan
SR_p2_og_hf_vf_rot_53.png,True,True,True,nan
SR_p2_og_hf_vf_rot_54.png,True,True,True,nan
SR_p2_og_hf_vf_rot_55.png,True,True,True,nan
SR_p2_og_hf_vf_rot_56.png,True,True,True,nan
SR_p2_og_hf_vf_rot_57.png,True,True,True,nan
SR_p2_og_hf_vf_rot_58.png,True,True,True,nan
SR_p2_og_hf_vf_rot_59.png,True,True,True,nan
SR_p2_og_hf_vf_rot_6.png,True,False,False,nan
SR_p2_og_hf_vf_rot_60.png,True,True,True,nan
SR_p2_og_hf_vf_rot_61.png,True,True,True,nan
SR_p2_og_hf_vf_rot_62.png,True,True,True,nan
SR_p2_og_hf_vf_rot_63.png,True,False,True,nan
SR_p2_og_hf_vf_rot_64.png,True,True,True,nan
SR_p2_og_hf_vf_rot_65.png,True,True,True,nan
SR_p2_og_hf_vf_rot_66.png,True,True,True,nan
SR_p2_og_hf_vf_rot_67.png,True,True,True,nan
SR_p2_og_hf_vf_rot_68.png,True,True,True,nan
SR_p2_og_hf_vf_rot_69.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_7.png,True,True,True,nan
SR_p2_og_hf_vf_rot_70.png,True,True,True,nan
SR_p2_og_hf_vf_rot_71.png,True,True,True,nan
SR_p2_og_hf_vf_rot_72.png,True,False,False,nan
SR_p2_og_hf_vf_rot_73.png,True,True,True,nan
SR_p2_og_hf_vf_rot_74.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_75.png,True,True,True,nan
SR_p2_og_hf_vf_rot_76.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_8.png,True,True,True,nan
SR_p2_og_hf_vf_rot_9.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_1.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_10.png,True,False,nan,nan
SR_p2_og_hf_vf_rot_colch_11.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_12.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_13.png,True,True,True,nan
SR_p2_og_hf_vf_rot_colch_14.png,True,False,nan,nan
