File,Contains tip,Tip inside highest prediction,Tip inside any prediction,Prediction on empty image
GWS_p4_hf_vf_92.png,True,True,True,nan
GWS_p4_hf_vf_93.png,True,True,True,nan
GWS_p4_hf_vf_94.png,True,True,True,nan
GWS_p4_hf_vf_95.png,True,True,True,nan
GWS_p4_hf_vf_96.png,True,True,True,nan
GWS_p4_hf_vf_97.png,True,True,True,nan
GWS_p4_hf_vf_98.png,True,True,True,nan
GWS_p4_hf_vf_99.png,True,True,True,nan
GWS_p4_hf_vf_colch_1.png,True,True,True,nan
GWS_p4_hf_vf_colch_10.png,True,True,True,nan
GWS_p4_hf_vf_colch_100.png,True,True,True,nan
GWS_p4_hf_vf_colch_101.png,True,True,True,nan
GWS_p4_hf_vf_colch_102.png,True,True,True,nan
GWS_p4_hf_vf_colch_103.png,True,True,True,nan
GWS_p4_hf_vf_colch_104.png,True,False,nan,nan
GWS_p4_hf_vf_colch_105.png,True,False,nan,nan
GWS_p4_hf_vf_colch_106.png,True,False,nan,nan
GWS_p4_hf_vf_colch_107.png,True,True,True,nan
GWS_p4_hf_vf_colch_108.png,True,True,True,nan
GWS_p4_hf_vf_colch_109.png,True,True,True,nan
GWS_p4_hf_vf_colch_11.png,True,True,True,nan
GWS_p4_hf_vf_colch_110.png,True,True,True,nan
GWS_p4_hf_vf_colch_111.png,True,True,True,nan
GWS_p4_hf_vf_colch_112.png,True,True,True,nan
GWS_p4_hf_vf_colch_113.png,True,True,True,nan
GWS_p4_hf_vf_colch_114.png,True,True,True,nan
GWS_p4_hf_vf_colch_115.png,True,True,True,nan
GWS_p4_hf_vf_colch_116.png,True,False,nan,nan
GWS_p4_hf_vf_colch_117.png,True,True,True,nan
GWS_p4_hf_vf_colch_118.png,True,True,True,nan
GWS_p4_hf_vf_colch_119.png,True,True,True,nan
GWS_p4_hf_vf_colch_12.png,True,True,True,nan
GWS_p4_hf_vf_colch_120.png,True,False,nan,nan
GWS_p4_hf_vf_colch_121.png,True,False,nan,nan
GWS_p4_hf_vf_colch_122.png,True,True,True,nan
GWS_p4_hf_vf_colch_123.png,True,True,True,nan
GWS_p4_hf_vf_colch_124.png,True,True,True,nan
GWS_p4_hf_vf_colch_125.png,True,False,nan,nan
GWS_p4_hf_vf_colch_126.png,True,True,True,nan
GWS_p4_hf_vf_colch_127.png,True,True,True,nan
GWS_p4_hf_vf_colch_13.png,True,True,True,nan
GWS_p4_hf_vf_colch_14.png,True,True,True,nan
GWS_p4_hf_vf_colch_15.png,True,True,True,nan
GWS_p4_hf_vf_colch_16.png,True,True,True,nan
GWS_p4_hf_vf_colch_17.png,True,True,True,nan
GWS_p4_hf_vf_colch_18.png,True,False,nan,nan
GWS_p4_hf_vf_colch_19.png,True,True,True,nan
GWS_p4_hf_vf_colch_2.png,True,True,True,nan
GWS_p4_hf_vf_colch_20.png,True,True,True,nan
GWS_p4_hf_vf_colch_21.png,True,False,nan,nan
GWS_p4_hf_vf_colch_22.png,True,True,True,nan
GWS_p4_hf_vf_colch_23.png,True,True,True,nan
GWS_p4_hf_vf_colch_24.png,True,True,True,nan
GWS_p4_hf_vf_colch_25.png,True,True,True,nan
GWS_p4_hf_vf_colch_26.png,True,True,True,nan
GWS_p4_hf_vf_colch_27.png,True,True,True,nan
GWS_p4_hf_vf_colch_28.png,True,True,True,nan
GWS_p4_hf_vf_colch_29.png,True,True,True,nan
GWS_p4_hf_vf_colch_3.png,True,True,True,nan
GWS_p4_hf_vf_colch_30.png,True,True,True,nan
GWS_p4_hf_vf_colch_31.png,True,True,True,nan
GWS_p4_hf_vf_colch_32.png,True,False,nan,nan
GWS_p4_hf_vf_colch_33.png,True,True,True,nan
GWS_p4_hf_vf_colch_34.png,True,False,True,nan
GWS_p4_hf_vf_colch_35.png,True,False,nan,nan
GWS_p4_hf_vf_colch_36.png,True,False,nan,nan
GWS_p4_hf_vf_colch_37.png,True,True,True,nan
GWS_p4_hf_vf_colch_38.png,True,False,nan,nan
GWS_p4_hf_vf_colch_39.png,True,False,True,nan
GWS_p4_hf_vf_colch_4.png,True,True,True,nan
GWS_p4_hf_vf_colch_40.png,True,True,True,nan
GWS_p4_hf_vf_colch_41.png,True,False,True,nan
GWS_p4_hf_vf_colch_42.png,True,True,True,nan
GWS_p4_hf_vf_colch_43.png,True,True,True,nan
GWS_p4_hf_vf_colch_44.png,True,False,nan,nan
GWS_p4_hf_vf_colch_45.png,True,True,True,nan
GWS_p4_hf_vf_colch_46.png,True,True,True,nan
GWS_p4_hf_vf_colch_47.png,True,True,True,nan
GWS_p4_hf_vf_colch_48.png,True,False,nan,nan
GWS_p4_hf_vf_colch_49.png,True,True,True,nan
GWS_p4_hf_vf_colch_5.png,True,True,True,nan
GWS_p4_hf_vf_colch_50.png,True,False,nan,nan
GWS_p4_hf_vf_colch_51.png,True,True,True,nan
GWS_p4_hf_vf_colch_52.png,True,True,True,nan
GWS_p4_hf_vf_colch_53.png,True,True,True,nan
GWS_p4_hf_vf_colch_54.png,True,True,True,nan
GWS_p4_hf_vf_colch_55.png,True,True,True,nan
GWS_p4_hf_vf_colch_56.png,True,False,nan,nan
GWS_p4_hf_vf_colch_57.png,True,False,nan,nan
GWS_p4_hf_vf_colch_58.png,True,True,True,nan
GWS_p4_hf_vf_colch_59.png,True,False,nan,nan
GWS_p4_hf_vf_colch_6.png,True,False,nan,nan
GWS_p4_hf_vf_colch_60.png,True,False,nan,nan
GWS_p4_hf_vf_colch_61.png,True,False,nan,nan
GWS_p4_hf_vf_colch_62.png,True,False,nan,nan
GWS_p4_hf_vf_colch_63.png,True,False,nan,nan
GWS_p4_hf_vf_colch_64.png,True,True,True,nan
GWS_p4_hf_vf_colch_65.png,True,False,nan,nan
GWS_p4_hf_vf_colch_66.png,True,False,nan,nan
GWS_p4_hf_vf_colch_67.png,True,False,nan,nan
GWS_p4_hf_vf_colch_68.png,True,False,nan,nan
GWS_p4_hf_vf_colch_69.png,True,False,nan,nan
GWS_p4_hf_vf_colch_7.png,True,True,True,nan
GWS_p4_hf_vf_colch_70.png,True,False,nan,nan
GWS_p4_hf_vf_colch_71.png,True,True,True,nan
GWS_p4_hf_vf_colch_72.png,True,True,True,nan
GWS_p4_hf_vf_colch_73.png,True,True,True,nan
GWS_p4_hf_vf_colch_74.png,True,True,True,nan
GWS_p4_hf_vf_colch_75.png,True,True,True,nan
GWS_p4_hf_vf_colch_76.png,True,True,True,nan
GWS_p4_hf_vf_colch_77.png,True,True,True,nan
GWS_p4_hf_vf_colch_78.png,True,True,True,nan
GWS_p4_hf_vf_colch_79.png,True,True,True,nan
GWS_p4_hf_vf_colch_8.png,True,True,True,nan
GWS_p4_hf_vf_colch_80.png,True,False,True,nan
GWS_p4_hf_vf_colch_81.png,True,False,True,nan
GWS_p4_hf_vf_colch_82.png,True,True,True,nan
GWS_p4_hf_vf_colch_83.png,True,True,True,nan
GWS_p4_hf_vf_colch_84.png,True,True,True,nan
GWS_p4_hf_vf_colch_85.png,True,True,True,nan
GWS_p4_hf_vf_colch_86.png,True,True,True,nan
GWS_p4_hf_vf_colch_87.png,True,True,True,nan
GWS_p4_hf_vf_colch_88.png,True,True,True,nan
GWS_p4_hf_vf_colch_89.png,True,True,True,nan
GWS_p4_hf_vf_colch_9.png,True,False,nan,nan
GWS_p4_hf_vf_colch_90.png,True,True,True,nan
GWS_p4_hf_vf_colch_91.png,True,True,True,nan
GWS_p4_hf_vf_colch_92.png,True,True,True,nan
GWS_p4_hf_vf_colch_93.png,True,True,True,nan
GWS_p4_hf_vf_colch_94.png,True,True,True,nan
GWS_p4_hf_vf_colch_95.png,True,True,True,nan
GWS_p4_hf_vf_colch_96.png,True,True,True,nan
GWS_p4_hf_vf_colch_97.png,True,True,True,nan
GWS_p4_hf_vf_colch_98.png,True,True,True,nan
GWS_p4_hf_vf_colch_99.png,True,True,True,nan
GWS_p4_hf_vf_rot90_1.png,True,True,True,nan
GWS_p4_hf_vf_rot90_10.png,True,True,True,nan
GWS_p4_hf_vf_rot90_100.png,True,True,True,nan
GWS_p4_hf_vf_rot90_101.png,True,True,True,nan
GWS_p4_hf_vf_rot90_102.png,True,True,True,nan
GWS_p4_hf_vf_rot90_103.png,True,True,True,nan
GWS_p4_hf_vf_rot90_104.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_105.png,True,False,False,nan
GWS_p4_hf_vf_rot90_106.png,True,False,False,nan
GWS_p4_hf_vf_rot90_107.png,True,True,True,nan
GWS_p4_hf_vf_rot90_108.png,True,True,True,nan
GWS_p4_hf_vf_rot90_109.png,True,True,True,nan
GWS_p4_hf_vf_rot90_11.png,True,True,True,nan
GWS_p4_hf_vf_rot90_110.png,True,True,True,nan
GWS_p4_hf_vf_rot90_111.png,True,True,True,nan
GWS_p4_hf_vf_rot90_112.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_113.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_114.png,True,True,True,nan
GWS_p4_hf_vf_rot90_115.png,True,True,True,nan
GWS_p4_hf_vf_rot90_116.png,True,True,True,nan
GWS_p4_hf_vf_rot90_117.png,True,True,True,nan
GWS_p4_hf_vf_rot90_118.png,True,True,True,nan
GWS_p4_hf_vf_rot90_119.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_12.png,True,True,True,nan
GWS_p4_hf_vf_rot90_120.png,True,True,True,nan
GWS_p4_hf_vf_rot90_121.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_122.png,True,True,True,nan
GWS_p4_hf_vf_rot90_123.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_124.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_125.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_126.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_127.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_13.png,True,True,True,nan
GWS_p4_hf_vf_rot90_14.png,True,True,True,nan
GWS_p4_hf_vf_rot90_15.png,True,True,True,nan
GWS_p4_hf_vf_rot90_16.png,True,True,True,nan
GWS_p4_hf_vf_rot90_17.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_18.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_19.png,True,True,True,nan
GWS_p4_hf_vf_rot90_2.png,True,True,True,nan
GWS_p4_hf_vf_rot90_20.png,True,True,True,nan
GWS_p4_hf_vf_rot90_21.png,True,True,True,nan
GWS_p4_hf_vf_rot90_22.png,True,True,True,nan
GWS_p4_hf_vf_rot90_23.png,True,True,True,nan
GWS_p4_hf_vf_rot90_24.png,True,True,True,nan
GWS_p4_hf_vf_rot90_25.png,True,True,True,nan
GWS_p4_hf_vf_rot90_26.png,True,True,True,nan
GWS_p4_hf_vf_rot90_27.png,True,True,True,nan
GWS_p4_hf_vf_rot90_28.png,True,True,True,nan
GWS_p4_hf_vf_rot90_29.png,True,True,True,nan
GWS_p4_hf_vf_rot90_3.png,True,True,True,nan
GWS_p4_hf_vf_rot90_30.png,True,True,True,nan
GWS_p4_hf_vf_rot90_31.png,True,True,True,nan
GWS_p4_hf_vf_rot90_32.png,True,True,True,nan
GWS_p4_hf_vf_rot90_33.png,True,True,True,nan
GWS_p4_hf_vf_rot90_34.png,True,True,True,nan
GWS_p4_hf_vf_rot90_35.png,True,True,True,nan
GWS_p4_hf_vf_rot90_36.png,True,True,True,nan
GWS_p4_hf_vf_rot90_37.png,True,True,True,nan
GWS_p4_hf_vf_rot90_38.png,True,True,True,nan
GWS_p4_hf_vf_rot90_39.png,True,True,True,nan
GWS_p4_hf_vf_rot90_4.png,True,True,True,nan
GWS_p4_hf_vf_rot90_40.png,True,True,True,nan
GWS_p4_hf_vf_rot90_41.png,True,True,True,nan
GWS_p4_hf_vf_rot90_42.png,True,True,True,nan
GWS_p4_hf_vf_rot90_43.png,True,True,True,nan
GWS_p4_hf_vf_rot90_44.png,True,True,True,nan
GWS_p4_hf_vf_rot90_45.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_46.png,True,True,True,nan
GWS_p4_hf_vf_rot90_47.png,True,True,True,nan
GWS_p4_hf_vf_rot90_48.png,True,True,True,nan
GWS_p4_hf_vf_rot90_49.png,True,True,True,nan
GWS_p4_hf_vf_rot90_5.png,True,True,True,nan
GWS_p4_hf_vf_rot90_50.png,True,True,True,nan
GWS_p4_hf_vf_rot90_51.png,True,True,True,nan
GWS_p4_hf_vf_rot90_52.png,True,True,True,nan
GWS_p4_hf_vf_rot90_53.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_54.png,True,True,True,nan
GWS_p4_hf_vf_rot90_55.png,True,True,True,nan
GWS_p4_hf_vf_rot90_56.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_57.png,True,True,True,nan
GWS_p4_hf_vf_rot90_58.png,True,True,True,nan
GWS_p4_hf_vf_rot90_59.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_6.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_60.png,True,True,True,nan
GWS_p4_hf_vf_rot90_61.png,True,True,True,nan
GWS_p4_hf_vf_rot90_62.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_63.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_64.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_65.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_66.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_67.png,True,True,True,nan
GWS_p4_hf_vf_rot90_68.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_69.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_7.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_70.png,True,False,False,nan
GWS_p4_hf_vf_rot90_71.png,True,True,True,nan
GWS_p4_hf_vf_rot90_72.png,True,True,True,nan
GWS_p4_hf_vf_rot90_73.png,True,True,True,nan
GWS_p4_hf_vf_rot90_74.png,True,True,True,nan
GWS_p4_hf_vf_rot90_75.png,True,True,True,nan
GWS_p4_hf_vf_rot90_76.png,True,True,True,nan
GWS_p4_hf_vf_rot90_77.png,True,True,True,nan
GWS_p4_hf_vf_rot90_78.png,True,True,True,nan
GWS_p4_hf_vf_rot90_79.png,True,True,True,nan
GWS_p4_hf_vf_rot90_8.png,True,True,True,nan
GWS_p4_hf_vf_rot90_80.png,True,True,True,nan
GWS_p4_hf_vf_rot90_81.png,True,True,True,nan
GWS_p4_hf_vf_rot90_82.png,True,True,True,nan
GWS_p4_hf_vf_rot90_83.png,True,True,True,nan
GWS_p4_hf_vf_rot90_84.png,True,True,True,nan
GWS_p4_hf_vf_rot90_85.png,True,True,True,nan
GWS_p4_hf_vf_rot90_86.png,True,True,True,nan
GWS_p4_hf_vf_rot90_87.png,True,True,True,nan
GWS_p4_hf_vf_rot90_88.png,True,True,True,nan
GWS_p4_hf_vf_rot90_89.png,True,True,True,nan
GWS_p4_hf_vf_rot90_9.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_90.png,True,True,True,nan
GWS_p4_hf_vf_rot90_91.png,True,True,True,nan
GWS_p4_hf_vf_rot90_92.png,True,True,True,nan
GWS_p4_hf_vf_rot90_93.png,True,True,True,nan
GWS_p4_hf_vf_rot90_94.png,True,True,True,nan
GWS_p4_hf_vf_rot90_95.png,True,True,True,nan
GWS_p4_hf_vf_rot90_96.png,True,True,True,nan
GWS_p4_hf_vf_rot90_97.png,True,True,True,nan
GWS_p4_hf_vf_rot90_98.png,True,True,True,nan
GWS_p4_hf_vf_rot90_99.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_1.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_10.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_100.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_101.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_102.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_103.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_104.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_105.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_106.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_107.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_108.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_109.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_11.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_110.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_111.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_112.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_113.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_114.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_115.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_116.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_117.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_118.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_119.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_12.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_120.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_121.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_122.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_123.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_124.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_125.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_126.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_127.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_13.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_14.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_15.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_16.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_17.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_18.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_19.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_2.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_20.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_21.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_22.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_23.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_24.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_25.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_26.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_27.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_28.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_29.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_3.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_30.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_31.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_32.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_33.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_34.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_35.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_36.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_37.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_38.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_39.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_4.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_40.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_41.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_42.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_43.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_44.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_45.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_46.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_47.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_48.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_49.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_5.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_50.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_51.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_52.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_53.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_54.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_55.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_56.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_57.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_58.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_59.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_6.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_60.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_61.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_62.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_63.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_64.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_65.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_66.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_67.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_68.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_69.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_7.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_70.png,True,False,False,nan
GWS_p4_hf_vf_rot90_colch_71.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_72.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_73.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_74.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_75.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_76.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_77.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_78.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_79.png,True,False,nan,nan
GWS_p4_hf_vf_rot90_colch_8.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_80.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_81.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_82.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_83.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_84.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_85.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_86.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_87.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_88.png,True,False,True,nan
GWS_p4_hf_vf_rot90_colch_89.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_9.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_90.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_91.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_92.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_93.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_94.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_95.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_96.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_97.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_98.png,True,True,True,nan
GWS_p4_hf_vf_rot90_colch_99.png,True,True,True,nan
GWS_p4_hf_vf_saferot_1.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_10.png,True,True,True,nan
GWS_p4_hf_vf_saferot_100.png,True,False,True,nan
GWS_p4_hf_vf_saferot_101.png,True,True,True,nan
GWS_p4_hf_vf_saferot_102.png,True,True,True,nan
GWS_p4_hf_vf_saferot_103.png,True,True,True,nan
GWS_p4_hf_vf_saferot_104.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_105.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_106.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_107.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_108.png,True,True,True,nan
GWS_p4_hf_vf_saferot_109.png,True,True,True,nan
GWS_p4_hf_vf_saferot_11.png,True,True,True,nan
GWS_p4_hf_vf_saferot_110.png,True,True,True,nan
GWS_p4_hf_vf_saferot_111.png,True,True,True,nan
GWS_p4_hf_vf_saferot_112.png,True,True,True,nan
GWS_p4_hf_vf_saferot_113.png,True,False,True,nan
GWS_p4_hf_vf_saferot_114.png,True,True,True,nan
GWS_p4_hf_vf_saferot_115.png,True,True,True,nan
GWS_p4_hf_vf_saferot_116.png,True,True,True,nan
GWS_p4_hf_vf_saferot_117.png,True,True,True,nan
GWS_p4_hf_vf_saferot_118.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_119.png,True,True,True,nan
GWS_p4_hf_vf_saferot_12.png,True,True,True,nan
GWS_p4_hf_vf_saferot_120.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_121.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_122.png,True,True,True,nan
GWS_p4_hf_vf_saferot_123.png,True,False,True,nan
GWS_p4_hf_vf_saferot_124.png,True,True,True,nan
GWS_p4_hf_vf_saferot_125.png,True,True,True,nan
GWS_p4_hf_vf_saferot_126.png,True,True,True,nan
GWS_p4_hf_vf_saferot_127.png,True,True,True,nan
GWS_p4_hf_vf_saferot_13.png,True,True,True,nan
GWS_p4_hf_vf_saferot_14.png,True,True,True,nan
GWS_p4_hf_vf_saferot_15.png,True,False,True,nan
GWS_p4_hf_vf_saferot_16.png,True,True,True,nan
GWS_p4_hf_vf_saferot_17.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_18.png,True,True,True,nan
GWS_p4_hf_vf_saferot_19.png,True,False,True,nan
GWS_p4_hf_vf_saferot_2.png,True,True,True,nan
GWS_p4_hf_vf_saferot_20.png,True,True,True,nan
GWS_p4_hf_vf_saferot_21.png,True,True,True,nan
GWS_p4_hf_vf_saferot_22.png,True,False,False,nan
GWS_p4_hf_vf_saferot_23.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_24.png,True,True,True,nan
GWS_p4_hf_vf_saferot_25.png,True,True,True,nan
GWS_p4_hf_vf_saferot_26.png,True,True,True,nan
GWS_p4_hf_vf_saferot_27.png,True,True,True,nan
GWS_p4_hf_vf_saferot_28.png,True,True,True,nan
GWS_p4_hf_vf_saferot_29.png,True,False,True,nan
GWS_p4_hf_vf_saferot_3.png,True,False,False,nan
GWS_p4_hf_vf_saferot_30.png,True,True,True,nan
GWS_p4_hf_vf_saferot_31.png,True,True,True,nan
GWS_p4_hf_vf_saferot_32.png,True,True,True,nan
GWS_p4_hf_vf_saferot_33.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_34.png,True,False,nan,nan
GWS_p4_hf_vf_saferot_35.png,True,True,True,nan
GWS_p4_hf_vf_saferot_36.png,True,True,True,nan
GWS_p4_hf_vf_saferot_37.png,True,True,True,nan
GWS_p4_hf_vf_saferot_38.png,True,False,True,nan
GWS_p4_hf_vf_saferot_39.png,True,True,True,nan
GWS_p4_hf_vf_saferot_4.png,True,False,True,nan
GWS_p4_hf_vf_saferot_40.png,True,False,True,nan
GWS_p4_hf_vf_saferot_41.png,True,True,True,nan
GWS_p4_hf_vf_saferot_42.png,True,False,True,nan
